Warehouse code	Item code	Item Description	Stock on Hand
ZBF12S	52141601PA00523	Damper Leg Assy GWS 6502 CHN	0
ZBF12S	52141601PA00590	Knob GWS7002PPC Chenyang	0
ZBF12S	52141601PA00728	Select Swt GWS6502PPC Drain	0
ZBF12S	52141601PA00750	Joint shaft GWS7002PPC Assy	0
ZBF12S	52141601PA00780	Gear Box Asy GWS 7002 PPC	35
ZBF12S	52141601PA00786	Gear Box Assembly 6201	14
ZBF12S	52141601PA00881	Hose componentdescription	0
ZBF12S	52141601PA00964	Lid Swt GWS6502PPC Chenyang	77
ZBF12S	52141601PA01312	Bal rng st SAWM WMS720BLRNG	20
ZBF12S	52141601PA01314	Susp set asy SAWM SPRNG MOH	0
ZBF12S	52141601PA01317	Pulsator 720 CT NEO	0
ZBF12S	52141601PA01371	Lever 5/5.9KGSA A Wing	59
ZBF12S	52141601PA01405	Filter 3/3.5KGSA Ring Wing	42
ZBF12S	52141601PA01413	Drain drawstring WS800/20PD	0
ZBF12S	52141601PA01472	Bellow GDS820/950 Assy Xinle	134
ZBF12S	52141601PA01491	Hose Common Newassyintake2mtr	1692
ZBF12S	52141601PA01492	Hose Common Newassyintake3mtr	1353
ZBF12S	52141601PA01509	Knob WS800/20PD/S/L Chenyang	0
ZBF12S	52141601PA01528	Belt WFEON601FT1 Hutchinson	0
ZBF12S	52141601PA01647	Mechanical asy SAWM2 Mohali	41
ZBF12S	52141601PA01678	Mechanical asy FATL New Wing	4
ZBF12S	52141601PA01749	Drain hose 5.5KGFA Inner Wing	0
ZBF12S	52141601PA01751	Valve Auto Wing WMS93018052	0
ZBF12S	52141601PA01830	Gear Box Asy GWS 7202 PPI	125
ZBF12S	52141601PA01980	Valve AUTO SEIL Intake	39
ZBF12S	52141601PA02121	Pulsator WS650PD Chenyang	1
ZBF12S	52141601PA02151	Drain hose Assy Universal New	1214
ZBF12S	52141601PA02273	Mechanical asy GWS6502 GEAR	0
ZBF12S	52141601PA02280	Hose FR FATL›¼  INNER 97745435	0
ZBF12S	52141601PA02367	Hose Common Newassyintake5mtr	10
ZBF12S	52141601PA02492	Drain switch WSEDGENX950CPBR	0
ZBF12S	52141601PA02510	Gear Box Asy New Pckd 6801	98
ZBF12S	52141601PA02511	Gear Box Asy New Pckd Type B	159
ZBF12S	52141601PA02512	Gear Box Asy New Pckd Type A	8
ZBF12S	52141601PA02513	Gear Box Asy New Pckd 6502 PPC	46
ZBF12S	52141601PA02577	Knob WS EDGE DX 650 CPBT	0
ZBF12S	52141601PA02646	Gear Box Asy Type A Old XD002	46
ZBF12S	52141601PA02647	Gear Box Asy Type C - XD026	47
ZBF12S	52141601PA02675	Connector Asy Fr Drain Sawm2	1
ZBF12S	52141601PA02687	Valve case asy AUTO Rbr Hose	0
ZBF12S	52141601PA02733	Belt V  WS AXIS 7.0 PN2 T	0
ZBF12S	52141601PA02861	Cover Top Load WM Cotton Lmnt	60
ZBF12S	52141601PA02867	Susp set asy Hybrid Ty D Front	31
ZBF12S	52141601PA02868	Susp set asy Hybrid Ty D Rear	31
ZBF12S	52141601PA02869	Susp set asy Hybrid Ty B Front	7
ZBF12S	52141601PA02870	Susp set asy Hybrid Ty B Rear	31
ZBF12S	52141601PA02875	Pulsator Type A Big Roller	0
ZBF12S	52141601PA02876	Pulsator Type A Small Roller	4
ZBF12S	52141601PA02877	Pulsator Type A Fully Auto	15
ZBF12S	52141601PA02878	Pulsator Type W6 Square	64
ZBF12S	52141601PA02879	Pulsator Godrej 6kg Round	64
ZBF12S	52141601PA02880	Pulsator Godrej New 6201	10
ZBF12S	52141601PA02881	Pulsator Godrej Neo White	0
ZBF12S	52141601PA02882	Pulsator Type -  O68 New	67
ZBF12S	52141601PA02883	Pulsator Type B Top Load	43
ZBF12S	52141601PA02884	Pulsator Type - V60 New	17
ZBF12S	52141601PA02885	Pulsator Type - V68 New	197
ZBF12S	52141601PA02886	Pulsator Type - A006 New	7
ZBF12S	52141601PA02887	Pulsator Type - B DXN New	2
ZBF12S	52141601PA02888	Pulsator Type - V811 New	74
ZBF12S	52141601PA02889	Pulsator Type B Roller FA	5
ZBF12S	52141601PA02890	Pulsator Type A 8418 New	13
ZBF12S	52141601PA02893	Mechanical asy Big Pulley Sq	5
ZBF12S	52141601PA02949	Filter Magic Type A	90
ZBF12S	52141601PA02950	Filter Magic Type B	108
ZBF12S	52141601PA03156	Drain hose wh RM VF White 2m	320
ZBF12S	52141601PA03157	Drain hose w/o RM VF White 2m	600
ZBF12S	52141601PA03158	Drain hose wh RM VF Gray 3m	120
ZBF12S	52141601PA03159	Drain hose w/o RM VF Gray 3m	101
ZBF12S	52141601PA03160	Inlet hose Intake VF 1.3M	0
ZBF12S	52141601PA03193	Hose Intake 1.5Mtr SA	94
ZBF12S	52141601PA03194	Susp set asy Old Auto Blue WP	13
ZBF12S	52141601PA03195	Susp set asy Glitz Gray WP	0
ZBF12S	52141601PA03196	Susp set asy Glitz Ylw WP	9
ZBF12S	52141601PA03197	Susp set asy Old auto Black WP	10
ZBF12S	52141601PA03198	Drain hose 5.5KGFA Inner WP	0
ZBF12S	52141601PA03243	Drain valve Core WSAXISDX 70	0
ZBF12S	52141601PA03417	Drain Assy FATL - Type S	1
ZBF12S	52141601PA03418	Drain Assy FATL - Type L	115
ZBF12S	52141601PA03419	Drain Assy SA1 - Type L	118
ZBF12S	52141601PA03420	Drain Assy SA2 - Type L	160
ZBF12S	52141601PA03421	Drain Assy SA3 - Type L	127
ZBF12S	52141601PA03422	Drain Assy SA4 - Type L	191
ZBF12S	52141601PA03443	Hose 1.5M FL Inlet - VF	153
ZBF12S	52141601PA03444	Hose 2Mtr FL Inlet - VF	136
ZBF12S	52141601PA03445	Hose 3Mtr FL Inlet - VF	40
ZBF12S	52141601PA03578	Drain hose Whout Elbow 2mtr	275
ZBF12S	52141601PA03579	Drain hose Whout Elbow 3mtr	256
ZBF12S	52141601PA03580	Drain hose With Elbow 2mtr FLT	132
ZBF12S	52141601PA03715	Pulsator SG-GAIA	32
ZBF12S	52141601PA03716	Pulsator SG-Jet	12
ZBF12S	52141601PA03717	Pulsator SG Turbo	7
ZBF12S	52141601PA03718	Pulsator SG Roller 6	40
ZBF12S	52141601PA03719	Pulsator SG Roller 9	19
ZBF12S	52141601PA03720	Pulsator LFATG	30
ZBF12S	52141601PA03721	Pulsator WS800PDS	0
ZBF12S	52141601PA03722	Pulsator BSHFA	15
ZBF12S	52141601PA03723	Drain Assy FAB	100
ZBF12S	52141601PA03727	Spider I Ultra 6 OH	10
ZBF12S	52141601PA03728	Spider I Ultra 7 TH	10
ZBF12S	52141601PA03729	Spider I Ultra 8 HTH	12
ZBF12S	52141601PA03730	Spider SG 55	12
ZBF12S	52141601PA03731	Spider SG 65	9
ZBF12S	52141601PA03732	Brake Wheel SG68	70
ZBF12S	52141601PA03733	Brake Wheel Universal	30
ZBF12S	52141601PA04078	Base Rbr Leg ADA 80 5.0 FEFN	0
ZBF12S	52141601PA04079	Leg Adjust ADA 80 5.0 FEFN	0
ZBF12S	52141601PA04080	Leg Adjst Nut ADA 80 5.0 FEFN	0
ZBF12S	52141601PA04618	Gear Box Asy 172 Pulley B	33
ZBF12S	52141601PA04619	Gear Box Asy 148 Pulley S	33
ZBF12S	52141601PA04620	Gear Box Asy Wtht Pully W	40
ZBF12S	52152000SD00026	General ENERGY SAVER KIT HE37	278
ZBF12S	52152000SD00027	General ENERGYSAVERKIT HE48	101
ZBF12S	52152000SD00083	General ENERGY SAVER KIT HE59	3
ZBF12S	52152000SD00113	General FRESHEVER FRUIT VEG	83
ZBF12S	53102710SD00062	Of Adt HS TSrt S:L SERVICE	0
ZBF12S	53102710SD00063	Of Adt HS TSrt S:XL SERVICE	0
ZBF12S	53121600SD00013	Jholabag NEW CANVASSER BAG	0
ZBF12S	53131608SD00322	Dish Washer Tablet Excel Vim	36
ZBF12S	53131608SD00405	Dt Lqd Bibble Fresh Floral	87
ZBF12S	55101521SD00455	Booklet DOOR-TO-DOOR KNOCKING	0
ZBF12S	55101521SD00465	Booklet GD-NEW APPLICATION	50
ZBF12S	55101521SD00758	Booklet DAILY BS SUMMARY Ppr	27
ZBF12S	55101521SD00822	Brochure Dir Sal Excl Spin Ppr	100
ZBF12S	55101521SD02415	Booklet AMC 2023 Ppr	0
ZBF12S	55121606SD03452	POS Sticker Extnd Wrnty	0
ZBF12S	55121606SD06091	QRCD Stckr For BEE 65x73mm	0
ZBF12S	55121606SD08643	Enrgy Lbl RT EONVALOR 280C	0
ZBF12S	55121606SD08653	Enrgy Lbl RD EDGEPRO 225C	0
ZBF12S	55121606SD11786	Info plate Dgtl Board Stblizr	5
ZBF12S	55121606SD11787	Info plate Dgtl Board Compr	5
ZBF12S	56121902SD00182	Disp Stnd Mtl 1.5T-S-NailFstnr	10
ZBF12S	56121902SD00445	Disp Stnd Mtl 1.5T Anchr Fstnr	10
ZBF12S	56121902SD00446	Disp Stnd Mtl 1.5T Nail Fstnr	84
ZBF12T	13111308DG00001	Thrmcl EPS TABLE TOP SPRT EPRO	1
ZBF12T	13111308DG00004	Thrmcl Inner cushion Washer	1
ZBF12T	13111308DG00010	Thrmcl Spacer front facia RH	2
ZBF12T	13111308DG00011	Thrmcl Spacer front facia LH	1
ZBF12T	13111308DG00040	Thrmcl Door support Edge	1
ZBF12T	13111308DG00042	Thrmcl Bottom for half plastic	1
ZBF12T	13111308DG00043	Thrmcl Eps Table Top Edge	2
ZBF12T	13111308DG00054	Thrmcl Handle support Edge SX	1
ZBF12T	13111308DG00096	Thrmcl Handle Support Eon240	1
ZBF12T	13111308DG00098	Thrmcl Base EON 240/260L	1
ZBF12T	13111308DG00112	Thrmcl T Top Support Edge Digi	1
ZBF12T	13111308DG00115	Thrmcl Base Edge Digi Common	2
ZBF12T	13111308DG00116	Thrmcl Top Edge Digi Common	3
ZBF12T	13111308DG00123	Thrmcl Base SPIN R1 532gm	1
ZBF12T	13111308DG00125	Thrmcl Side Lh SPIN R1 290gm	2
ZBF12T	13111308DG00137	Thrmcl Hndl Support SPIN R1	2
ZBF12T	13111308DG00162	Thrmcl TOP EDGEPRO	1
ZBF12T	13111308DG00398	Thrmcl CORNER CARDBOARD WF EON	1
ZBF12T	13111308DG00650	Thrmcl Base Full Pls Edge UNO	0
ZBF12T	13111308DG00703	Thrmcl Top+Btm Air Cooler 0.5	8
ZBF12T	13111309DG00216	PU foam Pad Fr Absorption 99L	3
ZBF12T	13111309SD00007	WTSF Puf D18 980 8 5 Ref	1
ZBF12T	14121800SD00012	CtdPpr 1S PE Tabletop Edge	5
ZBF12T	14122107SD00026	Pckg CorruPlstRl 2ply W:145mm	2.6
ZBF12T	15121800SD00308	ACL Harind Chemicals &	50
ZBF12T	23153100SD01505	RPTD Vesta Screw M5x16	3
ZBF12T	24111507SD00010	TlBag Slingbag Rexin Black	89
ZBF12T	24112901SD00586	Wd crt ComPly L:1950mm	1
ZBF12T	24121502SD00023	Box bag LDPE L:570mm W:570mm	1
ZBF12T	24121502SD00094	Box bag LDPE+LLDPE L:660mm	1
ZBF12T	24121502SD00177	Box bag LDPE L:1550mm W:1350mm	1
ZBF12T	24121502SD00209	Box bag LDPE L:2150mm W:1475mm	2
ZBF12T	24121502SD00471	Pouch Paper L:120mm W:320mm	7
ZBF12T	24121502SD00484	Flat bag PE L:800mm W:790mm	2
ZBF12T	24121502SD00839	Box bag PVC Odu Cover Split AC	80
ZBF12T	24121502SD00840	Box bag PVC Odu Cvr Window AC	40
ZBF12T	24121502SD01460	Box bag LDPE L:835mm W:850mm	1
ZBF12T	24121511SD00787	Crtn Kr Ppr CORR BASE TRAY	1
ZBF12T	24121511SD00790	Crtn Kr Ppr CRTN BOX 255 DU0	2
ZBF12T	24121511SD00791	Crtn Kr Ppr 180 Edge 3ply C	10
ZBF12T	24121511SD00794	Crtn Kr Ppr Base Tray Axis 5mm	4
ZBF12T	24121511SD00801	Crtn Kr Ppr Box Sawm 3ply C	5
ZBF12T	24121511SD00805	Crtn Kr Ppr FG Packing 3ply C	1
ZBF12T	24121511SD00833	Crtn Kr Ppr 380L NXW 5ply AB	1
ZBF12T	24121511SD00838	Crtn Kr Ppr 5ply AB 1684mm	2
ZBF12T	24121511SD00841	Crtn Kr Ppr GADSPIN241 3ply AB	4
ZBF12T	24121511SD00842	Crtn Kr Ppr GADSPIN290 3ply AB	2
ZBF12T	24121511SD00843	Crtn Kr Ppr GADSPIN331 5ply AB	1
ZBF12T	24121511SD00844	Crtn Kr Ppr GADSPIN350 5ply AB	1
ZBF12T	24121511SD00847	Crtn Kr Ppr Epro 210L 3ply AB	1
ZBF12T	24121511SD00896	Crtn Kr Ppr Edge Sx 3ply C	1
ZBF12T	24121511SD00912	Crtn Kr Ppr 240 LTR EON 3ply	1
ZBF12T	24121511SD00915	Crtn Kr Ppr 260 LTR EON 3ply	1
ZBF12T	24121511SD00916	Crtn Kr Ppr GADSPIN261 3ply AB	1
ZBF12T	24121511SD00934	Crtn Kr Ppr 600 C 3ply AB	1
ZBF12T	24121511SD00946	Crtn Kr Ppr Tray 350 L spin	1
ZBF12T	24121511SD00988	Crtn Kr Ppr Auriga 3ply B	1
ZBF12T	24121511SD01385	Crtn Kr Ppr WS800/20PD/S/L	5
ZBF12T	24121511SD01462	Crtn Kr Ppr CRTN BOX GMX25CA2	1
ZBF12T	24121511SD01467	Crtn Kr Ppr GMX23CA1MKM 5ply	1
ZBF12T	24121511SD01526	Crtn Kr Ppr GP200ECO 5ply AB	2
ZBF12T	24121511SD01955	Crtn Kr Ppr COMPRESSOR G1 5ply	384
ZBF12T	24121511SD01956	Crtn Kr Ppr Compressor 57T G2	29
ZBF12T	24121511SD01957	Crtn Kr Ppr Compressor 61T G3	172
ZBF12T	24121511SD02194	Crtn Kr Ppr PP 3ply 500mm	5
ZBF12T	24121511SD02236	Crtn Kr Ppr MOTOR-SPIN/WASH	173
ZBF12T	24121511SD02394	Crtn Kr Ppr RD EDGE 195 CW/CT	1
ZBF12T	24121511SD02600	Crtn Kr Ppr GWC18UGZ3WPR 5ply	1
ZBF12T	24121511SD03007	Crtn Kr Ppr Allure 7.5 Kg 5ply	1
ZBF12T	24121511SD03407	Crtn Kr Ppr WFEON600PAE 5ply	1
ZBF12T	24121511SD03675	Crtn Kr Ppr GME723CF1 3ply	1
ZBF12T	24121511SD03679	Crtn Kr Ppr GME720CP1 3ply	1
ZBF12T	24121511SD05665	Crtn Kr Ppr GME723CF2PM 3ply	3
ZBF12T	24121511SD06483	Crtn Kr Ppr Box GMX20CA7PLM	1
ZBF12T	24121511SD06492	Crtn Kr Ppr Crtn Bx	1
ZBF12T	24121511SD06969	Crtn Kr Ppr Qube Bent Pipe/HS	4
ZBF12T	24121511SD07044	Crtn Kr Ppr GCHW520R6DHC 5ply	1
ZBF12T	24121511SD07285	Crtn Kr Ppr ODU GIC 18ATC3-WSA	2
ZBF12T	24121511SD08154	Crtn Kr Ppr Crtn Box Sawm0	1
ZBF12T	24121511SD08290	Crtn Crd Brd SAWM1+ 3ply 980mm	3
ZBF12T	24121511SD08946	Crtn Kr Ppr Corrugated Bse Try	0
ZBF12T	24121511SD09037	Crtn Kr Ppr 60L Air Cooler	5
ZBF12T	24121511SD09038	Crtn Kr Ppr 80L Air Cooler	5
ZBF12T	24121511SD09039	Crtn Kr Ppr Tray 80L Air	14
ZBF12T	24121511SD09653	Crtn Kr Ppr GMX 720 SP1 SW	3
ZBF12T	24121511SD10852	Crtn Kr Ppr Bx Marvel 207L FPB	1
ZBF12T	24121511SD10873	Crtn Kr Ppr WF Eon 7012 PASC	1
ZBF12T	24121511SD11158	Crtn Kr Ppr Pckg Box 60Ltr	2
ZBF12T	24121511SD11159	Crtn Kr Ppr Pckg Box 80Ltr	10
ZBF12T	24121511SD11160	Crtn Kr Ppr Pckg Tray Air	12
ZBF12T	24121511SD12423	Crtn Kr Ppr Box ODU GIC 18PTC3	1
ZBF12T	24121511SD16090	Crtn Crd Brd CL EDGE MCP 57	5
ZBF12T	24121511SD16091	Crtn Crd Brd Base Tray EDGE	5
ZBF12T	24131513SD00006	Refrigrnt R290 Cans 150GMS	0
ZBF12T	24131601PA00017	Power cord GCHW110R6SMA	1
ZBF12T	24131601PA00027	Hinge GCHW310R2SMA	1
ZBF12T	24131601PA00075	Holder Light GCHW110R6	1
ZBF12T	24131601PA00083	Foamed Door FREEZER 100L GCHW	1
ZBF12T	24131601PA00084	Gasket FREEZER DR 100L GCHW	1
ZBF12T	24131601PA00085	Light bulb LED COMMON GCHW SIB	1
ZBF12T	24131601PA00089	Hinge PLATE METAL COM GCHW SIB	1
ZBF12T	24131601PA00092	Indicator LAMP RED GCHW SIB	2
ZBF12T	24131601PA00094	Power cord COMMON GCHW SIB	1
ZBF12T	24131601PA00101	Basket COMMON GCHW SIB	1
ZBF12T	24131601PA00112	Handle BACK GCHW SIB	1
ZBF12T	24131601PA00113	Handle COVER GCHW SIB	1
ZBF12T	24131601PA00115	Foamed Door FREEZER 300L GCHW	1
ZBF12T	24131601PA00117	Basket BASKET GCHW SIB	1
ZBF12T	24131601PA00123	Foot WHEEL ASSY KIT GCHW SIB	4
ZBF12T	24131601PA00137	Filter DRIER 500L GCHW SIB	3
ZBF12T	24131601PA00148	Gasket DOOR GCHW310R6DXB HT	1
ZBF12T	24131601PA00149	Foamed Door GCHW310R6DXB HT	1
ZBF12T	24131601PA00150	Basket ACCESSORY GCHW310R6DXB	1
ZBF12T	24131601PA00151	Hinge PLATE SET GCHW310R6DXB	2
ZBF12T	24131601PA00153	Relay PTC 300L 300LGCHW	1
ZBF12T	24131601PA00154	OLP 300L 300LGCHW 10R6DXB HT	1
ZBF12T	24131601PA00157	Roller CASTOR WHEELS 300LGCHW	1
ZBF12T	24131601PA00161	Power cord 300LGCHW 10R6DXB HT	1
ZBF12T	24131601PA00163	Thermostat 300LGCHW 10R6DXB HT	1
ZBF12T	24131601PA00166	Indicator Light (RED) 300LGCHW	1
ZBF12T	24131601PA00168	Indicator Light (GREEN)	1
ZBF12T	24131601PA00169	Cap DRAIN INNER 300LGCHW	1
ZBF12T	24131601PA00172	Fan motor 300L 300LGCHW	1
ZBF12T	24131601PA00175	Relay PTC GT 200L GCSW210R6XB	1
ZBF12T	24131601PA00178	Relay PTC 300LGT 300L	1
ZBF12T	24131601PA00180	Thermostat KNOB 400L	2
ZBF12T	24131601PA00191	OLP 400L GCHW410R2DXB HT	1
ZBF12T	24131601PA00192	Foamed Door 400L GCHW410R2DXB	1
ZBF12T	24131601PA00195	Hinge PLATE SET 400L	1
ZBF12T	24131601PA00198	Roller 400L GCSW410R2XB GlT	1
ZBF12T	24131601PA00199	Roller UNIVRSAL WHEELS 400L	1
ZBF12T	24131601PA00200	Filter DRIER GT 400L	1
ZBF12T	24131601PA00204	Relay PTC 400L 400L	3
ZBF12T	24131601PA00206	Capacitor RUNNING 300L 300L	1
ZBF12T	24131601PA00210	Glass Door BOTTOM 300L 300L	0
ZBF12T	24131601PA00212	OLP GT 400LGCSW410R2XB Gltp	3
ZBF12T	24131601PA00214	Lock assly COMMON 400LGCHW DXB	1
ZBF12T	24131601PA00215	Lock assly COMMON 300LGCHW DXB	2
ZBF12T	24131601PA00218	Handle Left 400LGCHW DXB	1
ZBF12T	24131601PA00219	Handle Right 400LGCHW DXB	1
ZBF12T	24131601PA00220	Glass Door Top 200L GCSW	1
ZBF12T	24131601PA00221	Glass Door Btm 200L GCSW	1
ZBF12T	24131601PA00226	Handle GCHFC340R2DXC	1
ZBF12T	24131601PA00231	Roller One Way GCHFC340R2DXC	1
ZBF12T	24131601PA00242	Fan motor Assly GCHFC340R2DXC	1
ZBF12T	24131601PA00245	Roller Wheel GCHFC480R2DXC	1
ZBF12T	24131601PA00254	Gasket Door 520 DHC	1
ZBF12T	24131601PA00262	Cover Hinge Lower GCHW520R6DHC	2
ZBF12T	24131601PA00263	Hinge Assly GCHW520R6DHC	2
ZBF12T	24131601PA00265	Roller GCHW520R6DHC	1
ZBF12T	24131601PA00266	Roller On Comp Base	1
ZBF12T	24131601PA00267	Thermostat GCHW520R6DHC	2
ZBF12T	24131601PA00268	Cover Thermostat Frnt	1
ZBF12T	24131601PA00272	Indicator Light Green	2
ZBF12T	24131601PA00277	Condenser Auxilary	1
ZBF12T	24131601PA00278	Basket GCHW520R6DHC	1
ZBF12T	24131601PA00280	Fan motor Assly GCHW520R6DHC	1
ZBF12T	24131601PA00290	Gasket DR GCHW310R6SXB HT	1
ZBF12T	24131601PA00299	Thermostat Knob GCHW251R6SHC	1
ZBF12T	24131601PA00301	Thermostat GCHW251R6 SHC	1
ZBF12T	24131601PA00332	Gasket Door GCHW210R6SHC	1
ZBF12T	24131601PA00335	Basket Food GCHW210R6 SHC	2
ZBF12T	24131601PA00339	Base Supp Comp GCHW210R6SHC	1
ZBF12T	24131601PA00349	Light Assy LED 200/250	1
ZBF12T	24131601PA00380	Main Door LH DH EPenta 325E	1
ZBF12T	24131601PA00383	Main Door RH DH EPenta 425E	1
ZBF12T	24131601PA00386	Main Door LH DH EPenta 325C RW	2
ZBF12T	24131601PA00387	Main Door RH DH EPenta 325C RW	1
ZBF12T	24131601PA00390	Main Door LH DH EPenta 525D RW	0
ZBF12T	24131601PA00391	Main Door RH DH EPenta 525D RW	2
ZBF12T	24131601PA00431	Wire Basket HT Chest Freezer	2
ZBF12T	24131601PA00432	Fan motor Chest Freezer HT	2
ZBF12T	24131601PA00434	Condenser Auxillary 500L HT	2
ZBF12T	24131601PA00506	Handle Left 300L GCHW DXB	6
ZBF12T	24131601PA00507	Handle Right 300L GCHW DXB	2
ZBF12T	24131601PA00512	Door Assly LH GCHW 310 R6DXB	1
ZBF12T	24131601PA00513	Door Assly RH GCHW 310 R6DXB	1
ZBF12T	24131601PA00547	Basket Wire QDI GT DF Chest	16
ZBF12T	24141508DG00192	Top+Btm pkg Compressor Pulp	120
ZBF12T	24141508DG01039	Kneepad Air Cooler 35mm	2
ZBF12T	24141508DG01040	Kneepad Air Cooler 50mm	7
ZBF12T	24141508DG01355	Side pkg CL EDGE MCP 57 RAFN4	5
ZBF12T	24141508DG01356	Rear Prot CL EDGE MCP 57 RAFN4	5
ZBF12T	24141517SD00070	Pflm PVC 100mm 740mm .5mm	4
ZBF12T	24141519SD00007	Strap Clip	6
ZBF12T	24141520SD00003	PP Strap W:15mm T:0mm L:0m	1
ZBF12T	24141601SD00010	Bubble Wrap Roll W:120mm	100
ZBF12T	26101114SD00108	EleMotor 125W JLGAP33294421	9
ZBF12T	26101114SD00317	EleMotor 40W Spin Al New SATT	36
ZBF12T	26101114SD00318	EleMotor 90W Wash Al New SATT	10
ZBF12T	26101114SD00322	EleMotor 65W JLGAP33965543 1Ph	0
ZBF12T	26101114SD00323	EleMotor 150W JLGAP33965544	9
ZBF12T	26101114SD00333	EleMotor 150W Geard Mtr5.5kgFA	10
ZBF12T	26101114SD00335	EleMotor 84W JLGAP33294422 1Ph	7
ZBF12T	26101114SD00336	EleMotor 40W QA22-150 1Ph 230V	11
ZBF12T	26101114SD00338	EleMotor 150W 1.8A 12mf 1Ph	1
ZBF12T	26101114SD00340	EleMotor 180W 7002 PPD 1Ph	2
ZBF12T	26101114SD00343	EleMotor 135W CY040-6502 1Ph	3
ZBF12T	26101114SD00344	EleMotor 150W Wash GWS7202 PPI	4
ZBF12T	26101114SD00346	EleMotor 300W 32000535 1Ph	1
ZBF12T	26101114SD00378	EleMotor 35W 1Ph 230V 50Hz	1
ZBF12T	26101114SD00383	EleMotor 45W IMP Spin 6203	0
ZBF12T	26101114SD00384	EleMotor 135W IMP Wash 6203	17
ZBF12T	26101114SD00385	EleMotor 70W Spn6502/7002/8002	7
ZBF12T	26101114SD00386	EleMotor 60W IMP Spn 6801/820	10
ZBF12T	26101114SD00387	EleMotor 45W IMP SPIN 6001PPI	11
ZBF12T	26101114SD00389	EleMotor 150W 32017575 1Ph	3
ZBF12T	26101114SD00391	EleMotor 180W 32019343 1Ph	1
ZBF12T	26101114SD00395	EleMotor 60W Spin GWS7202PPI	10
ZBF12T	26101114SD00397	EleMotor 210W 93005034R 1Ph	11
ZBF12T	26101114SD00573	EleMotor 150W For Stock	11
ZBF12T	26101114SD00580	EleMotor 75KW For Stock	4
ZBF12T	26101114SD00692	EleMotor 190W 32017574 1Ph	1
ZBF12T	26101114SD00890	EleMotor 4.2W ORM-10097B2 1Ph	3
ZBF12T	26101114SD00911	EleMotor 190W WFEON6010PAEC	1
ZBF12T	26101114SD00916	EleMotor 200W Wash Motor 1Ph	2
ZBF12T	26101114SD00967	EleMotor 150W 1Ph 230V 50Hz	14
ZBF12T	26101114SD01008	EleMotor 170W 1Ph 230V 50Hz	1
ZBF12T	26101114SD01035	EleMotor 35W 1Ph 230V 50Hz TE	2
ZBF12T	26101114SD01036	EleMotor 27W 1Ph 230V 50Hz TE	1
ZBF12T	26101114SD01191	EleMotor 45W Spin AXIS 7.0PN2T	3
ZBF12T	26101114SD01192	EleMotor 120W Wash AXIS7.0PN2T	3
ZBF12T	26101114SD01372	EleMotor 52W ODUAC PICL 1Ph	7
ZBF12T	26101114SD01375	EleMotor 70W Spin 10/12Kg SN3	2
ZBF12T	26101114SD01442	EleMotor 880W WF Eon 8014 PASC	2
ZBF12T	26101114SD01477	EleMotor 45W Spin WSAXIS DX 70	3
ZBF12T	26101114SD01478	EleMotor 120W Wash WSAXIS DX	1
ZBF12T	26101114SD01484	EleMotor 70W Spin WSAXISVX120	0
ZBF12T	26101114SD01700	EleMotor 40W SAWM 4 1Ph 230V	1
ZBF12T	26101114SD01810	EleMotor 200W Wash 100/120TB3	8
ZBF12T	26101114SD01811	EleMotor 70W Spin 100/120TB3	5
ZBF12T	26101114SD01814	EleMotor 90W Spin EUNO 100 5.0	0
ZBF12T	26101114SD01815	EleMotor 200W Wsh EUNO 100 5.0	1
ZBF12T	26101114SD01835	EleMotor 33W ODU 1Ph 230V 50Hz	1
ZBF12T	26101114SD01868	EleMotor 150W ADA 80 5.0 FEFN	1
ZBF12T	26101114SD01912	EleMotor 300W Universal 52mm	1
ZBF12T	26101114SD02200	EleMotor 6.5W Micro Fr FF New	10
ZBF12T	26101200DG00007	DC motor PM 12VDC 500mA max	10
ZBF12T	26101200DG00014	DC motor PM 12VDC 500mA max	1
ZBF12T	26101200DG00043	DC motor PM 12VDC 240mA RPIRD	2
ZBF12T	26101200DG00093	DC motor Stepper Motor 12VDC	4
ZBF12T	26101200DG00163	DC motor BL 310V 0.67A IDU	0
ZBF12T	26101200DG00192	DC motor BL 230V PICL 18W	3
ZBF12T	26101200DG00194	DC motor BL 230V 2.5A IDU 30W	12
ZBF12T	26101200DG00198	DC motor BL 310V 1.2A 900RPM	2
ZBF12T	26101200DG00199	DC motor BL 310V 0.8A 900RPM	2
ZBF12T	26101200DG00215	DC motor BL 310V ODU 69W PICL	7
ZBF12T	26101200DG00226	DC motor BL 230V CEL 8014	2
ZBF12T	26101200DG00227	DC motor BL 310V ODU 45W	2
ZBF12T	26111524DG00001	Gear Box H Assembly Old FATL	9
ZBF12T	26111524DG00003	Gear Box H Mechanical assembly	0
ZBF12T	26111710SD00041	PwrBank Li-ion 5V 20000mAh	2
ZBF12T	26111801SD00076	V belt NonStd L:501mm NonStd	7
ZBF12T	26111801SD00091	V belt C (22mmx14mm) L:640mm	0
ZBF12T	26111801SD00114	V belt NonStd L:500mm NonStd	1
ZBF12T	26111801SD00115	V belt C (22mmx14mm) L:650mm	1
ZBF12T	26111801SD01100	V belt C (22mmx14mm) L:640mm	9
ZBF12T	26121616SD02547	USB Cord Insulin Cooler 1.8m	9
ZBF12T	26121636SD00014	PwrCrd 1.5m X0.2sqmm Sawm 3	3
