Old_Item_Code,Old_Item_Desc,New_item_code,New_Item_Desc
ACA97740583,UNIT CABINET GWC18G6/18GG/18GH,40101701PA00712,UNIT CABINET GWC18G6/18GG/18GH
ACA97753883,CABINET  GWC18TGZ3RWPT        ,40101701PA02847,CABINET  GWC18TGZ3RWPT
ACA97753952,CABINET GWC10TGZ2RWPT         ,40101701PA02848,CABINET GWC10TGZ2RWPT
ACA97754302,Cabinet GWC18UGZ5WPR          ,40101701PA02849,Cabinet GWC18UGZ5WPR
ACA97754984,CABINET  GWC12TGZ3RWPT        ,40101701PA02850,CABINET  GWC12TGZ3RWPT
ACA97757877,OUTER CABINET GWC18UGZ3WPR    ,40101701PA05628,OUTER CABINET GWC18UGZ3WPR
ACASHV512CB,CABINET GSC 12FV5 HRLH        ,40101701PA02063,CABINET GSC 12FV5 HRLH
ACASLG218CA,Cabinet GWC18GF2WLL           ,40101701PA02089,Cabinet GWC18GF2WLL
ACAW12G2CAB,Cabinet GWC12GG2WJM           ,40101701PA02010,Cabinet GWC12GG2WJM
ACAW18GU4CA,Cabinet GWC18GU4WLH           ,40101701PA02088,Cabinet GWC18GU4WLH
ACAW19G3CBN,Cabinet GWC19G3WHH            ,40101701PA02062,Cabinet GWC19G3WHH
ACAWCQ318CA,Cabinet GWC18GQ3WNC           ,40101701PA02851,Cabinet GWC18GQ3WNC
ACAWTU318CB,Cabinet GWC18GU3WMT           ,40101701PA04738,Cabinet GWC18GU3WMT
ACC97511265,Remote 2 SPEEDCOST            ,40101701PA05881,Remote 2 SPEEDCOST
ACC97511278,Remote 3 SPEEDCOST            ,40101701PA04396,Remote 3 SPEEDCOST
ACC97513975,"PCB (DAIKEN),1.5S             ",32101502SD02014,"PCB (DAIKEN),1.5S"
ACC97716322R,"PCB Disp 1W,5154 Rep          ",32101502SD00648,"PCB Disp 1W,5154 Rep"
ACC97716325,"PCB Main 1W,5154              ",32101502SD01993,1.0TR WAC ELEC CTRL WT HANDSET
ACC97716327,PCB Disp 1.5T WAC 5158        ,32101502SD02015,PCB Disp 1.5T WAC 5158
ACC97716327R,1.5TW SUBASYCNTRL DISP5158 REP,32101502SD00649,1.5TW SUBASYCNTRL DISP5158 REP
ACC97716330,"PCB Main 1.5W,5158            ",32101502SD00030,"PCB Main 1.5W,5158"
ACC97716330R,"CNTRL PCB,1.5W,5158 REPD.     ",32101502SD00650,"CNTRL PCB,1.5W,5158 REPD."
ACC97721264,"Remote 1W,5154                ",40101701PA05836,"Remote 1W,5154"
ACC97721266,"Remote 1/1.5W,5154/58         ",40101701PA04372,"Remote 1/1.5W,5154/58"
ACC97722074,PCB Disp 1-SMD-5000           ,32101502SD00066,PCB Disp 1-SMD-5000
ACC97722087,PCB Main 1-SMD-5000           ,32101502SD00576,PCB Main 1-SMD-5000
ACC97722087R,PCB - MAINS 1-S MD-5000 REPD. ,32101502SD00651,PCB - MAINS 1-S MD-5000 REPD.
ACC97722094,Remote 1/1.5/2SGSC24F2        ,40101701PA01050,Remote 1/1.5/2SGSC24F2
ACC97722095,Remote GSC24F2                ,40101701PA01052,Remote GSC24F2
ACC97722131,PCB Disp 1.5/2-SGSC24F2       ,32101502SD00065,PCB Disp 1.5/2-SGSC24F2
ACC97722131R,PCB DSLY 1.5/2-S MD5004-8 REP.,32101502SD00652,PCB DSLY 1.5/2-S MD5004-8 REP.
ACC97722141,PCB Main 1.5/2-SGSC24F2       ,32101502SD00064,PCB Main 1.5/2-SGSC24F2
ACC97722141R,PCB-MAINS 1.5/2-S MD5004-8 REP,32101502SD00653,PCB-MAINS 1.5/2-S MD5004-8 REP
ACC97722188,Remote Support 1-S            ,40101701PA00456,Remote Support 1-S
ACC97722742,"Remote 1/1.5W,5154/58         ",40101701PA04372,"Remote 1/1.5W,5154/58"
ACC97722743,Remote Support GSW18KEN       ,40101701PA01118,Remote Support GSW18KEN
ACC97727401,PCB Main 1.2TR                ,32101502SD00577,PCB Main 1.2TR
ACC97727402,ELECTRICAL BOX 1.2 TR         ,32101502SD00872,ELECTRICAL BOX 1.2 TR
ACC97727403,ELECTRICAL BOX 1.2 TR         ,32101502SD00873,ELECTRICAL BOX 1.2 TR
ACC97727404,PCB Main 1.2TR                ,32101502SD00578,PCB Main 1.2TR
ACC97727408,Remote 1.2TR                  ,40101701PA04371,Remote 1.2TR
ACC97727445,PCB Main .8TR                 ,32101502SD00579,PCB Main .8TR
ACC97727446,CONTROL PCB BASE.8TR          ,40101701PA04373,CONTROL PCB BASE.8TR
ACC97727448,POWER PCB.8TR                 ,32101502SD00580,POWER PCB.8TR
ACC97727452,Remote .8TR                   ,40101701PA02119,Remote .8TR
ACC97727453,THERMISTOR.8TR                ,40101701PA04377,THERMISTOR.8TR
ACC97727625,PCB Main GSW18KEN             ,32101502SD00063,PCB Main GSW18KEN
ACC97727626,PCB Disp GSW18KEN             ,32101502SD00581,PCB Disp GSW18KEN
ACC97727626R,CONTROL DISPLAY GSW18K EN REPD,32101502SD00654,CONTROL DISPLAY GSW18K EN REPD
ACC97727628,PCB Display with Stand GSW18KE,32101502SD00582,PCB Display with Stand GSW18KE
ACC97727628R,CONTOL PCB WIT HANT GSW18KEN R,32101502SD00655,CONTOL PCB WIT HANT GSW18KEN R
ACC97727629,Remote GSW18EN                ,40101701PA01049,Remote GSW18EN
ACC97729297,INSERT BLOCK GWC14G2/GWC19G3  ,40101701PA01107,INSERT BLOCK GWC14G2/GWC19G3
ACC97729303,Remote GWC19G3/24G3/14G2      ,40101701PA02495,Remote GWC19G3/24G3/14G2
ACC97729308,Power Cord GWC9G2/14G2/19G3   ,40101701PA01627,Power Cord GWC9G2/14G2/19G3
ACC97729309,Power Cord GWC9G2/G1/14G2     ,40101701PA02683,Power Cord GWC9G2/G1/14G2
ACC97729311,PCB Main GWC9G2/14G2          ,32101502SD00062,PCB Main GWC9G2/14G2
ACC97729311R,PCB Main GWC9G2/14G2 Rep      ,32101502SD00656,PCB Main GWC9G2/14G2 Rep
ACC97729313,PCB Disp GWC9G2/14G2/19G3     ,32101502SD00885,PCB Disp GWC9G2/14G2/19G3
ACC97729313R,PCB Disp GWC9G2/14G2/19G3 Rep ,32101502SD00657,PCB Disp GWC9G2/14G2/19G3 Rep
ACC97729314,COVER OF RECEIVER GWC9G2      ,40101701PA00372,COVER OF RECEIVER GWC9G2
ACC97729333,THERMOSTAT GWC9G1             ,40101701PA02582,THERMOSTAT GWC9G1
ACC97729334,Power Cord GWC9G1             ,40101701PA01626,Power Cord GWC9G1
ACC97729335,MANUAL SWITCH GWC9G1          ,40101701PA02581,MANUAL SWITCH GWC9G1
ACC97729336,PCB Main GWC9G1               ,40101701PA00402,PCB Main GWC9G1
ACC97729337,KNOB GWC9G1                   ,31162801DG00119,KNOB GWC9G1
ACC97729361,INDI LIGHT CVR GSC19G1/GSH19G1,40101701PA01092,INDI LIGHT CVR GSC19G1/GSH19G1
ACC97729509,PCB Main GWC19G3(WITH2CONNECT),32101502SD00433,PCB Main GWC19G3(WITH2CONNECT)
ACC97729509R,MAIN PCB 2891AJ GWC19G3 REPD. ,32101502SD00658,MAIN PCB 2891AJ GWC19G3 REPD.
ACC97729511,MAIN SWITCH GWC9G1            ,32101502SD00060,MAIN SWITCH GWC9G1
ACC97729512,CONTROL COVER A GWC19G3       ,40101701PA04374,CONTROL COVER A GWC19G3
ACC97729513,PVC GWC19G3                   ,40101701PA02013,PVC GWC19G3
ACC97729541,Coil Sensor GSC19G1/19F2      ,40101701PA04744,Coil Sensor GSC19G1/19F2
ACC97729542,PCB Disp (OPN.IND)GSC19G1     ,32101502SD00029,PCB Disp (OPN.IND)GSC19G1
ACC97729542R,DSPLY PCB(OPN.IND)GSC19G1 REP.,32101502SD00659,DSPLY PCB(OPN.IND)GSC19G1 REP.
ACC97729543,SIGNAL RECEVER GSC19G1/GSH19G1,32101502SD00028,SIGNAL RECEVER GSC19G1/GSH19G1
ACC97729545,PCB Main High GSC19G1         ,32101502SD00027,PCB Main High GSC19G1
ACC97729545R,HIVOLT CONTL BRD GSC19G1 R    ,32101502SD00660,HIVOLT CONTL BRD GSC19G1 R
ACC97729770,PCB Main Low GSC19G1          ,32101502SD00026,PCB Main Low GSC19G1
ACC97729775,IND LIGHT HLDR GSC19G1/GSH19G1,40101701PA01117,IND LIGHT HLDR GSC19G1/GSH19G1
ACC97729800,INDICATOR LIGHT COVER GSC12G1 ,40101701PA00371,INDICATOR LIGHT COVER GSC12G1
ACC97729821,INDICATOR LIGHT HOLDER GSC12G1,40101701PA01245,INDICATOR LIGHT HOLDER GSC12G1
ACC97729824,Room Sensor GSC12G1           ,40101701PA01813,Room Sensor GSC12G1
ACC97729825,Coil Sensor GSC12G1           ,40101701PA01840,Coil Sensor GSC12G1
ACC97729826,PCB Main Ops Indica GSC19G1/19,32101502SD00033,PCB Main Ops Indica GSC19G1/19
ACC97729826R,OPERATION INDICA BRD GSC12G1 R,32101502SD00661,OPERATION INDICA BRD GSC12G1 R
ACC97729827,SIGNAL RECEIVER GSC12G1       ,32101502SD00079,SIGNAL RECEIVER GSC12G1
ACC97729828,PCB Main GSC12G1              ,32101502SD00059,PCB Main GSC12G1
ACC97729828R,ELECT CONTROL BOARD GSC12G1REP,32101502SD00662,ELECT CONTROL BOARD GSC12G1REP
ACC97729923,PCB Disp GSH12G3              ,32101502SD00058,PCB Disp GSH12G3
ACC97729924,PCB Disp Panel GSH12G3        ,40101701PA00401,PCB Disp Panel GSH12G3
ACC97729926,SIGNAL FILTER GSH12G3         ,32101502SD00056,SIGNAL FILTER GSH12G3
ACC97729927,Remote GSH12G3                ,40101701PA01048,Remote GSH12G3
ACC97729928,PCB Main GSH12G3              ,32101502SD00055,PCB Main GSH12G3
ACC97729929,Transformer GSH12G3           ,40101701PA02580,Transformer GSH12G3
ACC97729935,Coil Sensor GSH12G3           ,40101701PA01823,Coil Sensor GSH12G3
ACC97729936,Room Sensor GSH12G3           ,40101701PA01822,Room Sensor GSH12G3
ACC97729938,Remote Support GSH12G3        ,40101701PA01244,Remote Support GSH12G3
ACC97729990,Coil Sensor GSC19/18F2        ,32101502SD00078,Coil Sensor GSC19/18F2
ACC97729991,PCB Main GSC19/18F2           ,32101502SD00054,PCB Main GSC19/18F2
ACC97729991R,HI-LOW V CNTRL BRD GSC19F2 REP,32101502SD00663,HI-LOW V CNTRL BRD GSC19F2 REP
ACC97729992,USE ITEM CODE ACC97729991     ,32101502SD00882,USE ITEM CODE ACC97729991
ACC97730027,INDICATOR LIGHT COVER GSC12F2 ,40101701PA04369,INDICATOR LIGHT COVER GSC12F2
ACC97730086,CONTROL BOX TP-HIP GWC18G2/G2N,40101701PA01106,CONTROL BOX TP-HIP GWC18G2/G2N
ACC97730090,THERMOSTAT HOLDER GWC18G2/G2N ,40101701PA04370,THERMOSTAT HOLDER GWC18G2/G2N
ACC97730097,Remote GWC18G2/G2N            ,40101701PA01039,Remote GWC18G2/G2N
ACC97730101,Wire GWC18G2/G2N              ,40101701PA04820,Wire GWC18G2/G2N
ACC97730102,Clamp Cable GWC18G2/G2N       ,40101701PA04375,Clamp Cable GWC18G2/G2N
ACC97730103,PCB Main with Sensor GWC18G2/G,32101502SD00583,PCB Main with Sensor GWC18G2/G
ACC97730104,CONTROL BOX ASSY GWC18G2/G2N  ,32101502SD00053,CONTROL BOX ASSY GWC18G2/G2N
ACC97730105,CONTROL BX FNT PLT GWC18G2/G2N,32101502SD00076,CONTROL BX FNT PLT GWC18G2/G2N
ACC97730111,PCB Disp GWC18G2/G2N          ,32101502SD00584,PCB Disp GWC18G2/G2N
ACC97730111R,DISPLAY PCB GWC18G2/G2N REPD. ,32101502SD00664,DISPLAY PCB GWC18G2/G2N REPD.
ACC97730183,Sensor                        ,40101701PA01243,Sensor
ACC97730184,"Coil Sensor GSC9F2/12F3/9,12G2",40101701PA01821,"Coil Sensor GSC9F2/12F3/9,12G2"
ACC97730186,"Room Sensor GSC9F2/12F3/9,12G2",40101701PA01820,"Room Sensor GSC9F2/12F3/9,12G2"
ACC97730188,"PCB Disp GSC9F2/12F3/9,12G2   ",32101502SD00025,"PCB Disp GSC9F2/12F3/9,12G2"
ACC97730188R,DISPLAY BOARD GSC9F2/12F3 R   ,32101502SD00665,DISPLAY BOARD GSC9F2/12F3 R
ACC97730195,"PCB Main GSC9F2/12F3/9,12G2   ",32101502SD00024,"PCB Main GSC9F2/12F3/9,12G2"
ACC97730195R,PCB GSC9F2/12F3 REPD.         ,32101502SD00666,PCB GSC9F2/12F3 REPD.
ACC97730256,ROTARY SWITCH GWC18G1         ,40101701PA02612,ROTARY SWITCH GWC18G1
ACC97730257,THERMOSTAT GWC18G1            ,40101701PA02579,THERMOSTAT GWC18G1
ACC97730260,Power Cord GWC18G1            ,40101701PA04376,Power Cord GWC18G1
ACC97730261,CNTRL BOX ASSY FRN CVR GWC18G1,40101701PA01242,CNTRL BOX ASSY FRN CVR GWC18G1
ACC97730624,CONTROL PANEL FOR GWC18G3     ,40101701PA00396,CONTROL PANEL FOR GWC18G3
ACC97730625,PCB Disp GWC18G4              ,32101502SD00022,PCB Disp GWC18G4
ACC97730642,ELECTRIC CONTROL ASSY GWC18G4 ,32101502SD00021,ELECTRIC CONTROL ASSY GWC18G4
ACC97730644,Power Cord GWC18G3/G4         ,40101701PA01620,Power Cord GWC18G3/G4
ACC97730652,Room Sensor GWC18G4           ,40101701PA01812,Room Sensor GWC18G4
ACC97730654,PCB Main GWC18G4              ,32101502SD00020,PCB Main GWC18G4
ACC97730654R,PCB FOR GWC18G4 REPD.         ,32101502SD00667,PCB FOR GWC18G4 REPD.
ACC97730657,Remote GWC18G4                ,40101701PA01047,Remote GWC18G4
ACC97730664,Room Sensor GWC18G3           ,40101701PA01811,Room Sensor GWC18G3
ACC97730665,CONTROL PANEL FR GWC18G3      ,40101701PA00395,CONTROL PANEL FR GWC18G3
ACC97730752,USE CODE ACP97730752          ,40101701PA02682,USE CODE ACP97730752
ACC97730756,PCB (7x10PIN) W/O-IC GWC24G3  ,32101502SD00052,PCB (7x10PIN) W/O-IC GWC24G3
ACC97730756R,PCB 2891AJ GWC24G3 REPD.      ,32101502SD02016,PCB 2891AJ GWC24G3 REPD.
ACC97730760,PCB Main (9x10PIN)GWC24G3     ,32101502SD00051,PCB Main (9x10PIN)GWC24G3
ACC97730760R,PCB 2891AJ GWC24G3 REPD.      ,32101502SD00668,PCB 2891AJ GWC24G3 REPD.
ACC97730775,Remote GWC24G3                ,40101701PA01046,Remote GWC24G3
ACC97730818,CONTROL PCB ASSEMBLY GSH19G1  ,32101502SD00585,CONTROL PCB ASSEMBLY GSH19G1
ACC97730819,Room Sensor GSH19G1           ,40101701PA01831,Room Sensor GSH19G1
ACC97731665,Power Cord GSH19G1            ,40101701PA02681,Power Cord GSH19G1
ACC97731678,Comp Cap 50 MFD GSH19G1       ,40101701PA02909,Comp Cap 35MFD 450VAC
ACC97731737,THERMISTOR FR CII             ,40101701PA04378,THERMISTOR FR CII
ACC97732957,Remote GSC19G3/F3C            ,40101701PA01045,Remote GSC19G3/F3C
ACC97733006,PCB Main GSC12/18M4/S4        ,32101502SD00086,PCB Main GSC12/18M4/S4
ACC97733011,PCB Main GSC12/18M4/S4        ,32101502SD00586,PCB Main GSC12/18M4/S4
ACC97733011R,MAIN BOARD GSC12/18M4/S4 REPD.,32101502SD00669,MAIN BOARD GSC12/18M4/S4 REPD.
ACC97733050,Remote GSC12/18M4/S4          ,40101701PA01058,REMOTE GSC12/18M4/GWC14G2/19G3
ACC97733085,Comp Cap 35 MFD. GSC12M4/S4   ,40101701PA02909,Comp Cap 35MFD 450VAC
ACC97733125,CONTROL PANEL GWH18G4         ,40101701PA00405,CONTROL PANEL GWH18G4
ACC97733130,PCB Main GWH18G4              ,32101502SD00120,PCB Main GWH18G4
ACC97733133,Remote GWC18G5                ,40101701PA01038,Remote GWC18G5
ACC97733135,PCB Main GWH18G4              ,32101502SD00587,PCB Main GWH18G4
ACC97733142,PCB Disp GSH19F4              ,32101502SD00588,PCB Disp GSH19F4
ACC97733143R,ELECTRIC DISPLAY BRD GSH19F4 R,32101502SD00670,ELECTRIC DISPLAY BRD GSH19F4 R
ACC97733151,Coil Sensor GSH19F4           ,40101701PA04379,Coil Sensor GSH19F4
ACC97733173,INDICATOR FOR LED GSC12F4     ,32101502SD00589,INDICATOR FOR LED GSC12F4
ACC97733179,PCB Disp Box/Cover GSC12F4    ,40101701PA04368,PCB Disp Box/Cover GSC12F4
ACC97733180,PCB Disp GSC12F4              ,32101502SD00590,PCB Disp GSC12F4
ACC97733180R,ELECTRIC DISPLAY BRD GSC12F4 R,32101502SD00671,ELECTRIC DISPLAY BRD GSC12F4 R
ACC97733245,PCB Disp GSC24F2              ,32101502SD00119,PCB Disp GSC24F2
ACC97733246,PCB Main GSC24F2              ,32101502SD00050,PCB Main GSC24F2
ACC97734210,PCB Disp GSH19F5              ,32101502SD00049,PCB Disp GSH19F5
ACC97734244,Coil Sensor GSH19F5           ,40101701PA04380,Coil Sensor GSH19F5
ACC97734249,PCB Main GSH19F5              ,32101502SD00083,PCB Main GSH19F5
ACC97734249R,CONTROL BOARD ASSY GSH19F5 R  ,32101502SD00672,CONTROL BOARD ASSY GSH19F5 R
ACC97734253,USE ITEM CODE ACC97734319     ,40101701PA01044,Remote GSH12/19F5
ACC97734263,Room Sensor GSH19F5           ,40101701PA04381,Room Sensor GSH19F5
ACC97734265,Coil Sensor GSH19F5           ,40101701PA04382,Coil Sensor GSH19F5
ACC97734270,PFC CONTROL BOARD GSH19F5     ,32101502SD01986,PFC CONTROL BOARD GSH19F5
ACC97734272,PCB Main GSH19F5              ,32101502SD00048,PCB Main GSH19F5
ACC97734301,EVP COIL SENSR ASY GSH12/19F5 ,40101701PA04769,EVP COIL SENSR ASY GSH12/19F5
ACC97734313,PCB Disp GSH12F5              ,32101502SD00082,PCB Disp GSH12F5
ACC97734319,Remote GSH12/19F5             ,40101701PA01044,Remote GSH12/19F5
ACC97734321,CONTROL BOARD ASSY(IDU/GSH12F5,32101502SD00047,CONTROL BOARD ASSY(IDU/GSH12F5
ACC97734321R,CNTRL BOARD ASSY(IDU/GSH12F5 R,32101502SD00673,CNTRL BOARD ASSY(IDU/GSH12F5 R
ACC97734343,Coil Sensor GSH12F5           ,40101701PA04383,Coil Sensor GSH12F5
ACC97734344,Discharge Sensor GSH12F5      ,40101701PA04384,Discharge Sensor GSH12F5
ACC97734345,BRIDGE RECTIFIER GSH12F5      ,32101502SD00591,BRIDGE RECTIFIER GSH12F5
ACC97734347,CONTROL BOARD ASSY(ODU/GSH12F5,32101502SD00034,CONTROL BOARD ASSY(ODU/GSH12F5
ACC97734347R,CNTRL BOARD ASSY(ODU/GSH12F5 R,32101502SD00674,CNTRL BOARD ASSY(ODU/GSH12F5 R
ACC97734352,IPM  ASSY GSH12F5             ,32101502SD01994,IPM  ASSY GSH12F5
ACC97734378,CNTRL BOX ASSY GWC18G1        ,32101502SD00118,CNTRL BOX ASSY GWC18G1
ACC97734965,Remote GWC18GC                ,40101701PA04803,Remote GWC18GC
ACC97734967,PCB Main GWC18GC/GCN          ,32101502SD02017,PCB Main GWC18GC/GCN
ACC97734967R,MAIN PCB+SENS GWC18GC/GCN REPD,32101502SD00675,MAIN PCB+SENS GWC18GC/GCN REPD
ACC97734968,PCB Disp GWC18GC/GCN          ,32101502SD00018,PCB Disp GWC18GC/GCN
ACC97735592,Remote GSC24G3                ,40101701PA02496,Remote GSC24G3
ACC97735607,Room Sensor GSC24GT3          ,40101701PA04385,Room Sensor GSC24GT3
ACC97735620,Room Sensor GSC18GT3          ,40101701PA04386,Room Sensor GSC18GT3
ACC97735691,PCB Disp GSC24G3              ,32101502SD00074,PCB Disp GSC24G3
ACC97735691R,PCB DIPAY WITH LED GSC24G3 REP,32101502SD00676,PCB DIPAY WITH LED GSC24G3 REP
ACC97735701R,MAIN PCB WITH LED GSC24G3 REPD,32101502SD00677,MAIN PCB WITH LED GSC24G3 REPD
ACC97735702,Remote GSC24G3                ,40101701PA04387,Remote GSC24G3
ACC97735716,PCB Main GWC18G5              ,32101502SD00067,PCB Main GWC18G5
ACC97735716R,PCB Main GWC18G5REPD.         ,32101502SD00678,PCB Main GWC18G5REPD.
ACC97735725,Condensor Sensor GWC18G5      ,40101701PA01824,Condensor Sensor GWC18G5
ACC97735730,PCB Disp GSC13FAWHM           ,32101502SD00046,PCB Disp GSC13FAWHM
ACC97735730R,INDICATR BRD ASSY GSC13FAWHM R,32101502SD00679,INDICATR BRD ASSY GSC13FAWHM R
ACC97735734,Room Sensor GSC13FAWHM        ,40101701PA01810,Room Sensor GSC13FAWHM
ACC97735747,Coil Sensor GSC13FAWHM        ,40101701PA01815,Coil Sensor GSC13FAWHM
ACC97735753,Remote GSC10/13/18FAWHM       ,40101701PA01037,Remote GSC10/13/18FAWHM
ACC97735758R,PCB Main GSC13FAWHMREP        ,32101502SD00680,PCB Main GSC13FAWHMREP
ACC97735759,PROGRAM CHIP GSC13FAWHM       ,32101502SD00073,PROGRAM CHIP GSC13FAWHM
ACC97736401,PCB Disp GSC10FAWHM           ,32101502SD00592,PCB Disp GSC10FAWHM
ACC97736401R,INDICATR BRD ASSY GSC10FAWHM R,32101502SD00681,INDICATR BRD ASSY GSC10FAWHM R
ACC97736422,PCB Main GSC10FAWHM           ,32101502SD00017,PCB Main GSC10FAWHM
ACC97736423,PROGRAM CHIP GSC10FAWHM       ,32101502SD00593,PROGRAM CHIP GSC10FAWHM
ACC97736448,INDICATOR FOR LED GSC18FAWHM  ,32101502SD00045,INDICATOR FOR LED GSC18FAWHM
ACC97736455,PCB Disp GSC18FAWHM           ,32101502SD00032,PCB Disp GSC18FAWHM
ACC97736455R,DISPLAY BOARD ASSYGSC18FAWHM R,32101502SD00682,DISPLAY BOARD ASSYGSC18FAWHM R
ACC97736464,Room Sensor GSC18FAWHM        ,40101701PA01809,Room Sensor GSC18FAWHM
ACC97736474,PCB Main GSC18FAWHM           ,32101502SD00016,PCB Main GSC18FAWHM
ACC97736474R,PCB Main GSC18FAWHMRE         ,32101502SD00683,PCB Main GSC18FAWHMRE
ACC97736475,PROGRAM CHIP GSC18FAWHM       ,32101502SD00015,PROGRAM CHIP GSC18FAWHM
ACC97736512,PCB Disp GSC10FAWHM           ,32101502SD00044,PCB Disp GSC10FAWHM
ACC97736512R,DISPLAY BOARD GSC10GAWHH REP  ,32101502SD00684,DISPLAY BOARD GSC10GAWHH REP
ACC97736525,PCB Main GSC10GAWHH           ,32101502SD00072,PCB Main GSC10GAWHH
ACC97736525R,MAIN PCB M504F1J GSC10GAWHH RE,32101502SD00072,PCB Main GSC10GAWHH
ACC97736527,Room Sensor GSC10GAWHH        ,40101701PA01839,Room Sensor GSC10GAWHH
ACC97736528,Coil Sensor GSC10GAWHH        ,40101701PA01838,Coil Sensor GSC10GAWHH
ACC97736542,REMOTE CONTROL GSC10GA/13GAWHH,40101701PA01043,REMOTE CONTROL GSC10GA/13GAWHH
ACC97736596,REMOTE CONTROLLER GSC13GAWHH  ,40101701PA04791,REMOTE CONTROLLER GSC13GAWHH
ACC97736598,PCB Disp GSC13FAWHM           ,32101502SD00043,PCB Disp GSC13FAWHM
ACC97736598R,DISPLAY GSC13GAWHH R          ,32101502SD00685,DISPLAY GSC13GAWHH R
ACC97736605,Room Sensor GSC13FAWHH        ,40101701PA01830,Room Sensor GSC13FAWHH
ACC97736606,Coil Sensor GSC13FAWHH        ,40101701PA01829,Coil Sensor GSC13FAWHH
ACC97736610,PCB Main GSC13FAWHH           ,32101502SD00042,PCB Main GSC13FAWHH
ACC97736610R,PCB Main GSC13GAWHHREPD.      ,32101502SD00686,PCB Main GSC13GAWHHREPD.
ACC97736628,Coil Sensor GSC13FAWHH        ,40101701PA01837,Coil Sensor GSC13FAWHH
ACC97736637,PCB Disp GWC18G5              ,32101502SD00014,PCB Disp GWC18G5
ACC97736637R,PCB Disp GSC13GAWHHREPD.      ,32101502SD00687,PCB Disp GSC13GAWHHREPD.
ACC97736666,PCB Disp (OPN.IND)GSC19F2     ,32101502SD00041,PCB Disp (OPN.IND)GSC19F2
ACC97736670,PCB Main + Disp GWC18&24GAWHA ,32101502SD00594,PCB Main + Disp GWC18&24GAWHA
ACC97736670R,CONTROLLER GWC18 GA WHA REPD. ,32101502SD00688,CONTROLLER GWC18 GA WHA REPD.
ACC97736727,DISPLAY PCB(DIGITAL)GSC22FAWHT,32101502SD00898,DISPLAY PCB(DIGITAL)GSC22FAWHT
ACC97736735R,MAIN PCB(DIGTL)GSC22FAWH REPD.,32101502SD00689,MAIN PCB(DIGTL)GSC22FAWH REPD.
ACC97736760,AC CONTACTOR GSC22FAWHT       ,40101701PA04734,AC CONTACTOR GSC22FAWHT
ACC97736766,REMOTE CONTROLLER GSC22FAWHT  ,40101701PA04792,REMOTE CONTROLLER GSC22FAWHT
ACC97737276,PCB Disp GSC55FCWHN           ,32101502SD00595,PCB Disp GSC55FCWHN
ACC97737278,Remote GSC55FCWHN             ,40101701PA05837,Remote GSC55FCWHN
ACC97737330,PCB Main GSC12F2C             ,32101502SD00596,PCB Main GSC12F2C
ACC97737879,Remote GSC19F3C               ,40101701PA01058,REMOTE GSC12/18M4/GWC14G2/19G3
ACC97738250,PCB Main 10X7PINSGWC9G2/14G2  ,32101502SD00117,PCB Main 10X7PINSGWC9G2/14G2
ACC97738251,PCB Main 10X7PINSGWC9G2/14G2  ,32101502SD00080,PCB Main 10X7PINSGWC9G2/14G2
ACC97739073,PCB Main (9x10PIN)+ICGWC24G3  ,32101502SD00597,PCB Main (9x10PIN)+ICGWC24G3
ACC97739073R,MAIN PCB(9x10PIN)+IC GWC24G3 R,32101502SD00690,MAIN PCB(9x10PIN)+IC GWC24G3 R
ACC97739290,PCB Main GSC10FP3WIZ          ,32101502SD00085,PCB Main GSC10FP3WIZ
ACC97739290R,MAIN PCB GSC10FP3WIZ REP      ,32101502SD00691,MAIN PCB GSC10FP3WIZ REP
ACC97739291,PCB Main GSC10FP3WIZ          ,32101502SD00071,PCB Main GSC10FP3WIZ
ACC97739291R,MAIN PCB GSC10FP3WIZ REP      ,32101502SD00692,MAIN PCB GSC10FP3WIZ REP
ACC97740114,PCB Main GSC10FM/12FP5MIZ     ,32101502SD00598,PCB Main GSC10FM/12FP5MIZ
ACC97740114R,PCB Main GSC10FM5MIZREP       ,32101502SD00693,PCB Main GSC10FM5MIZREP
ACC97740166,PCB Main GSC12FM5MIZ          ,32101502SD00087,PCB Main GSC12FM5MIZ
ACC97740257,PCB Main GSC18FP3WIZ          ,32101502SD00070,PCB Main GSC18FP3WIZ
ACC97740257R,PCB Main GSC18FP3WIZRepd      ,32101502SD00694,PCB Main GSC18FP3WIZRepd
ACC97740288,PCB Main GSC18FM5MIZ          ,32101502SD00031,PCB Main GSC18FM5MIZ
ACC97740288R,MAIN CNTRL BOARD GSC18FM5MIZ R,32101502SD00695,MAIN CNTRL BOARD GSC18FM5MIZ R
ACC97740315,PCB Main GSC24FP/FM           ,32101502SD00081,PCB Main GSC24FP/FM
ACC97740356,Remote GSC10/12/18FS3         ,40101701PA01040,Remote GSC10/12/18FS3
ACC97740364,PCB Main GSC10/12FS/FV5WIH    ,32101502SD00040,PCB Main GSC10/12FS/FV5WIH
ACC97740457,PCB Main (1CONNCTR)GSC18FS3WIH,32101502SD00013,PCB Main (1CONNCTR)GSC18FS3WIH
ACC97740525,PCB Main GWC10G5/10GG22WIM    ,32101502SD00069,PCB Main GWC10G5/10GG22WIM
